pae_min	sample
21.55	DISL2_CELE_Y7A5A.10_data
22.57	DISL2_CELE_Y7A5A.2_data
23.97	DISL2_CELE_Y7A5A.2_data
21.88	DISL2_CELE_Y7A5A.2_data
23.35	DISL2_CELE_Y7A5A.2_data
21.02	DISL2_CELE_Y7A5A.2_data
7.05	DISL2_CELE_Y7A5A.13_data
7.14	DISL2_CELE_Y7A5A.13_data
7.64	DISL2_CELE_Y7A5A.13_data
7.96	DISL2_CELE_Y7A5A.13_data
7.48	DISL2_CELE_Y7A5A.13_data
20.27	DISL2_CELE_Y7A5A.20_data
26.18	DISL2_CELE_Y7A5A.20_data
26.0	DISL2_CELE_Y7A5A.20_data
25.5	DISL2_CELE_Y7A5A.20_data
24.96	DISL2_CELE_Y7A5A.20_data
2.76	DISL2_CELE_Y7A5A.24_data
2.81	DISL2_CELE_Y7A5A.24_data
2.8	DISL2_CELE_Y7A5A.24_data
2.8	DISL2_CELE_Y7A5A.24_data
2.72	DISL2_CELE_Y7A5A.24_data
20.38	DISL2_CELE_Y7A5A.25_data
22.48	DISL2_CELE_Y7A5A.25_data
21.55	DISL2_CELE_Y7A5A.25_data
19.87	DISL2_CELE_Y7A5A.25_data
20.79	DISL2_CELE_Y7A5A.25_data
25.29	DISL2_CELE_Y7A5A.3_data
24.77	DISL2_CELE_Y7A5A.3_data
27.91	DISL2_CELE_Y7A5A.3_data
27.5	DISL2_CELE_Y7A5A.3_data
27.31	DISL2_CELE_Y7A5A.3_data
18.34	DISL2_CELE_Y7A5A.5_data
19.92	DISL2_CELE_Y7A5A.5_data
22.02	DISL2_CELE_Y7A5A.5_data
19.22	DISL2_CELE_Y7A5A.5_data
19.61	DISL2_CELE_Y7A5A.5_data
20.29	DISL2_CELE_Y7A5A.6_data
19.49	DISL2_CELE_Y7A5A.6_data
20.01	DISL2_CELE_Y7A5A.6_data
19.02	DISL2_CELE_Y7A5A.6_data
20.57	DISL2_CELE_Y7A5A.6_data
14.0	DISL2_CELE_Y7A5A.7_data
12.17	DISL2_CELE_Y7A5A.7_data
11.73	DISL2_CELE_Y7A5A.7_data
13.92	DISL2_CELE_Y7A5A.7_data
17.97	DISL2_CELE_Y7A5A.7_data
25.13	DISL2_CELE_Y7A5A.8_data
20.55	DISL2_CELE_Y7A5A.8_data
25.39	DISL2_CELE_Y7A5A.8_data
21.42	DISL2_CELE_Y7A5A.8_data
21.16	DISL2_CELE_Y7A5A.8_data
28.23	DISL2_CELE_Y7A9A.1_data
26.63	DISL2_CELE_Y7A9A.1_data
28.17	DISL2_CELE_Y7A9A.1_data
27.98	DISL2_CELE_Y7A9A.1_data
28.19	DISL2_CELE_Y7A9A.1_data
13.66	DISL2_CELE_Y7A5A.9_data
14.1	DISL2_CELE_Y7A5A.9_data
13.88	DISL2_CELE_Y7A5A.9_data
14.08	DISL2_CELE_Y7A5A.9_data
17.72	DISL2_CELE_Y7A5A.9_data
25.72	DISL2_CELE_Y80D3A.8_data
28.45	DISL2_CELE_Y80D3A.8_data
29.12	DISL2_CELE_Y80D3A.8_data
29.56	DISL2_CELE_Y80D3A.8_data
28.23	DISL2_CELE_Y80D3A.8_data
26.07	DISL2_CELE_Y80D4G.2_data
24.22	DISL2_CELE_Y80D4G.2_data
25.89	DISL2_CELE_Y80D4G.2_data
25.92	DISL2_CELE_Y80D4G.2_data
19.8	DISL2_CELE_Y80D4G.2_data
25.67	DISL2_CELE_Y81B9A.3_data
25.18	DISL2_CELE_Y81B9A.3_data
25.72	DISL2_CELE_Y81B9A.3_data
26.51	DISL2_CELE_Y81B9A.3_data
25.24	DISL2_CELE_Y81B9A.3_data
23.28	DISL2_CELE_Y81B9A.1_data
23.09	DISL2_CELE_Y81B9A.1_data
25.51	DISL2_CELE_Y81B9A.1_data
26.27	DISL2_CELE_Y81B9A.1_data
23.56	DISL2_CELE_Y81B9A.1_data
24.77	DISL2_CELE_Y81B9A.2_data
25.27	DISL2_CELE_Y81B9A.2_data
23.39	DISL2_CELE_Y81B9A.2_data
23.74	DISL2_CELE_Y81B9A.2_data
24.51	DISL2_CELE_Y81B9A.2_data
23.27	DISL2_CELE_Y81B9A.4_data
24.59	DISL2_CELE_Y81B9A.4_data
24.24	DISL2_CELE_Y81B9A.4_data
23.93	DISL2_CELE_Y81B9A.4_data
25.24	DISL2_CELE_Y81B9A.4_data
8.19	DISL2_CELE_Y81G3A.1_data
19.87	DISL2_CELE_Y81G3A.1_data
8.18	DISL2_CELE_Y81G3A.1_data
10.32	DISL2_CELE_Y81G3A.1_data
9.54	DISL2_CELE_Y81G3A.1_data
22.87	DISL2_CELE_Y81G3A.2_data
22.5	DISL2_CELE_Y81G3A.2_data
22.97	DISL2_CELE_Y81G3A.2_data
24.38	DISL2_CELE_Y81G3A.2_data
21.53	DISL2_CELE_Y81G3A.2_data
15.81	DISL2_CELE_Y81G3A.4_data
16.34	DISL2_CELE_Y81G3A.4_data
15.3	DISL2_CELE_Y81G3A.4_data
15.89	DISL2_CELE_Y81G3A.4_data
17.02	DISL2_CELE_Y81G3A.4_data
28.03	DISL2_CELE_Y82E9BL.1_data
21.02	DISL2_CELE_Y82E9BL.1_data
27.78	DISL2_CELE_Y82E9BL.1_data
20.93	DISL2_CELE_Y82E9BL.1_data
20.34	DISL2_CELE_Y82E9BL.1_data
12.49	DISL2_CELE_Y81G3A.6_data
26.72	DISL2_CELE_Y81G3A.6_data
15.06	DISL2_CELE_Y81G3A.6_data
15.28	DISL2_CELE_Y81G3A.6_data
22.07	DISL2_CELE_Y81G3A.6_data
22.82	DISL2_CELE_Y82E9BL.12_data
24.51	DISL2_CELE_Y82E9BL.12_data
25.88	DISL2_CELE_Y82E9BL.12_data
26.18	DISL2_CELE_Y82E9BL.12_data
24.8	DISL2_CELE_Y82E9BL.12_data
24.0	DISL2_CELE_Y82E9BL.18_data
29.09	DISL2_CELE_Y82E9BL.18_data
23.21	DISL2_CELE_Y82E9BL.18_data
25.45	DISL2_CELE_Y82E9BL.18_data
29.34	DISL2_CELE_Y82E9BL.18_data
4.17	DISL2_CELE_Y82E9BL.5_data
3.87	DISL2_CELE_Y82E9BL.5_data
3.79	DISL2_CELE_Y82E9BL.5_data
3.85	DISL2_CELE_Y82E9BL.5_data
3.67	DISL2_CELE_Y82E9BL.5_data
22.64	DISL2_CELE_Y82E9BL.19_data
26.72	DISL2_CELE_Y82E9BL.19_data
22.47	DISL2_CELE_Y82E9BL.19_data
23.31	DISL2_CELE_Y82E9BL.19_data
23.45	DISL2_CELE_Y82E9BL.19_data
26.27	DISL2_CELE_Y82E9BL.3_data
14.92	DISL2_CELE_Y82E9BL.3_data
16.33	DISL2_CELE_Y82E9BL.3_data
26.5	DISL2_CELE_Y82E9BL.3_data
25.76	DISL2_CELE_Y82E9BL.3_data
8.24	DISL2_CELE_Y82E9BR.10_data
8.17	DISL2_CELE_Y82E9BR.10_data
8.66	DISL2_CELE_Y82E9BR.10_data
13.71	DISL2_CELE_Y82E9BR.10_data
14.97	DISL2_CELE_Y82E9BR.10_data
16.54	DISL2_CELE_Y82E9BL.6_data
15.01	DISL2_CELE_Y82E9BL.6_data
17.09	DISL2_CELE_Y82E9BL.6_data
16.67	DISL2_CELE_Y82E9BL.6_data
15.01	DISL2_CELE_Y82E9BL.6_data
25.95	DISL2_CELE_Y82E9BR.14_data
23.73	DISL2_CELE_Y82E9BR.14_data
25.29	DISL2_CELE_Y82E9BR.14_data
25.62	DISL2_CELE_Y82E9BR.14_data
22.05	DISL2_CELE_Y82E9BR.14_data
11.99	DISL2_CELE_Y82E9BR.16_data
12.22	DISL2_CELE_Y82E9BR.16_data
12.15	DISL2_CELE_Y82E9BR.16_data
12.5	DISL2_CELE_Y82E9BR.16_data
12.15	DISL2_CELE_Y82E9BR.16_data
11.42	DISL2_CELE_Y82E9BR.18_data
12.03	DISL2_CELE_Y82E9BR.18_data
11.3	DISL2_CELE_Y82E9BR.18_data
12.0	DISL2_CELE_Y82E9BR.18_data
12.26	DISL2_CELE_Y82E9BR.18_data
13.39	DISL2_CELE_Y82E9BR.17_data
13.04	DISL2_CELE_Y82E9BR.17_data
27.43	DISL2_CELE_Y82E9BR.17_data
12.01	DISL2_CELE_Y82E9BR.17_data
27.52	DISL2_CELE_Y82E9BR.17_data
19.54	DISL2_CELE_Y82E9BR.20_data
26.86	DISL2_CELE_Y82E9BR.20_data
21.71	DISL2_CELE_Y82E9BR.20_data
21.25	DISL2_CELE_Y82E9BR.20_data
22.75	DISL2_CELE_Y82E9BR.20_data
21.7	DISL2_CELE_Y82E9BR.19_data
20.65	DISL2_CELE_Y82E9BR.19_data
20.91	DISL2_CELE_Y82E9BR.19_data
21.12	DISL2_CELE_Y82E9BR.19_data
13.19	DISL2_CELE_Y82E9BR.19_data
11.28	DISL2_CELE_Y82E9BR.22_data
12.18	DISL2_CELE_Y82E9BR.22_data
10.95	DISL2_CELE_Y82E9BR.22_data
12.14	DISL2_CELE_Y82E9BR.22_data
12.47	DISL2_CELE_Y82E9BR.22_data
21.14	DISL2_CELE_Y82E9BR.5_data
21.53	DISL2_CELE_Y82E9BR.5_data
20.06	DISL2_CELE_Y82E9BR.5_data
21.28	DISL2_CELE_Y82E9BR.5_data
19.35	DISL2_CELE_Y82E9BR.5_data
20.25	DISL2_CELE_Y82E9BR.6_data
20.84	DISL2_CELE_Y82E9BR.6_data
17.8	DISL2_CELE_Y82E9BR.6_data
21.6	DISL2_CELE_Y82E9BR.6_data
22.04	DISL2_CELE_Y82E9BR.6_data
21.83	DISL2_CELE_Y82E9BR.8_data
18.25	DISL2_CELE_Y82E9BR.8_data
17.77	DISL2_CELE_Y82E9BR.8_data
18.37	DISL2_CELE_Y82E9BR.8_data
16.66	DISL2_CELE_Y82E9BR.8_data
17.33	DISL2_CELE_Y82E9BR.9_data
19.39	DISL2_CELE_Y82E9BR.9_data
18.05	DISL2_CELE_Y82E9BR.9_data
17.56	DISL2_CELE_Y82E9BR.9_data
16.56	DISL2_CELE_Y82E9BR.9_data
13.32	DISL2_CELE_Y87G2A.1_data
12.65	DISL2_CELE_Y87G2A.1_data
13.12	DISL2_CELE_Y87G2A.1_data
12.95	DISL2_CELE_Y87G2A.1_data
13.59	DISL2_CELE_Y87G2A.1_data
25.04	DISL2_CELE_Y87G2A.13_data
20.99	DISL2_CELE_Y87G2A.13_data
21.9	DISL2_CELE_Y87G2A.13_data
25.17	DISL2_CELE_Y87G2A.13_data
20.67	DISL2_CELE_Y87G2A.13_data
23.91	DISL2_CELE_Y87G2A.16_data
24.28	DISL2_CELE_Y87G2A.16_data
28.95	DISL2_CELE_Y87G2A.16_data
24.23	DISL2_CELE_Y87G2A.16_data
28.65	DISL2_CELE_Y87G2A.16_data
15.17	DISL2_CELE_Y87G2A.18_data
25.9	DISL2_CELE_Y87G2A.18_data
18.49	DISL2_CELE_Y87G2A.18_data
16.04	DISL2_CELE_Y87G2A.18_data
14.28	DISL2_CELE_Y87G2A.18_data
13.86	DISL2_CELE_Y87G2A.19_data
14.64	DISL2_CELE_Y87G2A.19_data
12.95	DISL2_CELE_Y87G2A.19_data
14.54	DISL2_CELE_Y87G2A.19_data
13.3	DISL2_CELE_Y87G2A.19_data
26.98	DISL2_CELE_Y87G2A.2_data
26.59	DISL2_CELE_Y87G2A.2_data
25.24	DISL2_CELE_Y87G2A.2_data
24.95	DISL2_CELE_Y87G2A.2_data
25.29	DISL2_CELE_Y87G2A.2_data
20.57	DISL2_CELE_Y87G2A.25_data
21.45	DISL2_CELE_Y87G2A.25_data
19.95	DISL2_CELE_Y87G2A.25_data
20.47	DISL2_CELE_Y87G2A.25_data
21.04	DISL2_CELE_Y87G2A.25_data
18.05	DISL2_CELE_Y87G2A.20_data
17.77	DISL2_CELE_Y87G2A.20_data
18.25	DISL2_CELE_Y87G2A.20_data
17.41	DISL2_CELE_Y87G2A.20_data
16.73	DISL2_CELE_Y87G2A.20_data
26.44	DISL2_CELE_Y8A9A.2_data
24.19	DISL2_CELE_Y8A9A.2_data
26.18	DISL2_CELE_Y8A9A.2_data
26.61	DISL2_CELE_Y8A9A.2_data
24.93	DISL2_CELE_Y8A9A.2_data
27.76	DISL2_CELE_Y8A9A.3_data
24.47	DISL2_CELE_Y8A9A.3_data
25.95	DISL2_CELE_Y8A9A.3_data
17.52	DISL2_CELE_Y8A9A.3_data
16.6	DISL2_CELE_Y8A9A.3_data
19.95	DISL2_CELE_Y8A9A.4_data
25.06	DISL2_CELE_Y8A9A.4_data
20.91	DISL2_CELE_Y8A9A.4_data
20.53	DISL2_CELE_Y8A9A.4_data
20.52	DISL2_CELE_Y8A9A.4_data
26.14	DISL2_CELE_Y92H12A.2_data
25.26	DISL2_CELE_Y92H12A.2_data
22.09	DISL2_CELE_Y92H12A.2_data
20.75	DISL2_CELE_Y92H12A.2_data
22.27	DISL2_CELE_Y92H12A.2_data
10.25	DISL2_CELE_Y92H12A.5_data
24.01	DISL2_CELE_Y92H12A.5_data
10.11	DISL2_CELE_Y92H12A.5_data
9.96	DISL2_CELE_Y92H12A.5_data
23.45	DISL2_CELE_Y92H12A.5_data
6.04	DISL2_CELE_Y92H12BL.4_data
5.34	DISL2_CELE_Y92H12BL.4_data
4.7	DISL2_CELE_Y92H12BL.4_data
5.63	DISL2_CELE_Y92H12BL.4_data
6.38	DISL2_CELE_Y92H12BL.4_data
13.04	DISL2_CELE_Y92H12BL.6_data
13.69	DISL2_CELE_Y92H12BL.6_data
12.72	DISL2_CELE_Y92H12BL.6_data
11.88	DISL2_CELE_Y92H12BL.6_data
13.74	DISL2_CELE_Y92H12BL.6_data
18.68	DISL2_CELE_Y92H12BL.7_data
18.72	DISL2_CELE_Y92H12BL.7_data
18.76	DISL2_CELE_Y92H12BL.7_data
18.63	DISL2_CELE_Y92H12BL.7_data
19.18	DISL2_CELE_Y92H12BL.7_data
13.54	DISL2_CELE_Y92H12BM.1_data
13.35	DISL2_CELE_Y92H12BM.1_data
10.74	DISL2_CELE_Y92H12BM.1_data
12.06	DISL2_CELE_Y92H12BM.1_data
10.91	DISL2_CELE_Y92H12BM.1_data
21.83	DISL2_CELE_Y92H12BR.2_data
21.89	DISL2_CELE_Y92H12BR.2_data
16.47	DISL2_CELE_Y92H12BR.2_data
23.17	DISL2_CELE_Y92H12BR.2_data
16.43	DISL2_CELE_Y92H12BR.2_data
27.83	DISL2_CELE_Y92H12BR.7_data
26.05	DISL2_CELE_Y92H12BR.7_data
27.56	DISL2_CELE_Y92H12BR.7_data
26.48	DISL2_CELE_Y92H12BR.7_data
26.93	DISL2_CELE_Y92H12BR.7_data
17.35	DISL2_CELE_Y94A7B.11_data
16.22	DISL2_CELE_Y94A7B.11_data
13.28	DISL2_CELE_Y94A7B.11_data
13.99	DISL2_CELE_Y94A7B.11_data
14.83	DISL2_CELE_Y94A7B.11_data
20.89	DISL2_CELE_Y94H6A.10_data
22.76	DISL2_CELE_Y94H6A.10_data
20.05	DISL2_CELE_Y94H6A.10_data
22.65	DISL2_CELE_Y94H6A.10_data
22.89	DISL2_CELE_Y94H6A.10_data
25.44	DISL2_CELE_Y94H6A.12_data
22.75	DISL2_CELE_Y94H6A.12_data
22.31	DISL2_CELE_Y94H6A.12_data
22.55	DISL2_CELE_Y94H6A.12_data
22.06	DISL2_CELE_Y94H6A.12_data
29.03	DISL2_CELE_Y94H6A.2_data
28.77	DISL2_CELE_Y94H6A.2_data
28.48	DISL2_CELE_Y94H6A.2_data
28.44	DISL2_CELE_Y94H6A.2_data
27.45	DISL2_CELE_Y94H6A.2_data
19.97	DISL2_CELE_Y94H6A.3_data
22.83	DISL2_CELE_Y94H6A.3_data
20.29	DISL2_CELE_Y94H6A.3_data
23.26	DISL2_CELE_Y94H6A.3_data
20.54	DISL2_CELE_Y94H6A.3_data
26.99	DISL2_CELE_Y94H6A.5_data
27.06	DISL2_CELE_Y94H6A.5_data
23.24	DISL2_CELE_Y94H6A.5_data
22.27	DISL2_CELE_Y94H6A.5_data
27.28	DISL2_CELE_Y94H6A.5_data
27.93	DISL2_CELE_Y94H6A.7_data
27.66	DISL2_CELE_Y94H6A.7_data
29.49	DISL2_CELE_Y94H6A.7_data
28.71	DISL2_CELE_Y94H6A.7_data
29.89	DISL2_CELE_Y94H6A.7_data
25.37	DISL2_CELE_Y95B8A.4_data
22.24	DISL2_CELE_Y95B8A.4_data
28.34	DISL2_CELE_Y95B8A.4_data
23.13	DISL2_CELE_Y95B8A.4_data
22.55	DISL2_CELE_Y95B8A.4_data
26.3	DISL2_CELE_Y95B8A.6_data
26.84	DISL2_CELE_Y95B8A.6_data
19.23	DISL2_CELE_Y95B8A.6_data
26.21	DISL2_CELE_Y95B8A.6_data
25.01	DISL2_CELE_Y95B8A.6_data
23.02	DISL2_CELE_Y95D11A.1_data
21.02	DISL2_CELE_Y95D11A.1_data
21.72	DISL2_CELE_Y95D11A.1_data
23.54	DISL2_CELE_Y95D11A.1_data
23.07	DISL2_CELE_Y95D11A.1_data
19.67	DISL2_CELE_Y95D11A.3_data
19.88	DISL2_CELE_Y95D11A.3_data
19.28	DISL2_CELE_Y95D11A.3_data
20.17	DISL2_CELE_Y95D11A.3_data
19.71	DISL2_CELE_Y95D11A.3_data
25.72	DISL2_CELE_Y95D11A.5_data
22.33	DISL2_CELE_Y95D11A.5_data
23.42	DISL2_CELE_Y95D11A.5_data
24.27	DISL2_CELE_Y95D11A.5_data
22.35	DISL2_CELE_Y95D11A.5_data
11.49	DISL2_CELE_Y97E10AL.1_data
12.14	DISL2_CELE_Y97E10AL.1_data
11.6	DISL2_CELE_Y97E10AL.1_data
11.57	DISL2_CELE_Y97E10AL.1_data
11.72	DISL2_CELE_Y97E10AL.1_data
19.29	DISL2_CELE_Y97E10AR.2_data
28.18	DISL2_CELE_Y97E10AR.2_data
22.37	DISL2_CELE_Y97E10AR.2_data
28.15	DISL2_CELE_Y97E10AR.2_data
18.5	DISL2_CELE_Y97E10AR.2_data
23.65	DISL2_CELE_Y97E10AR.1_data
13.1	DISL2_CELE_Y97E10AR.1_data
13.65	DISL2_CELE_Y97E10AR.1_data
25.84	DISL2_CELE_Y97E10AR.1_data
25.3	DISL2_CELE_Y97E10AR.1_data
13.21	DISL2_CELE_Y97E10AR.3_data
13.19	DISL2_CELE_Y97E10AR.3_data
14.07	DISL2_CELE_Y97E10AR.3_data
15.09	DISL2_CELE_Y97E10AR.3_data
12.88	DISL2_CELE_Y97E10AR.3_data
16.5	DISL2_CELE_Y97E10AR.4_data
20.16	DISL2_CELE_Y97E10AR.4_data
18.75	DISL2_CELE_Y97E10AR.4_data
23.46	DISL2_CELE_Y97E10AR.4_data
23.99	DISL2_CELE_Y97E10AR.4_data
7.79	DISL2_CELE_Y97E10AR.6_data
6.58	DISL2_CELE_Y97E10AR.6_data
7.88	DISL2_CELE_Y97E10AR.6_data
6.6	DISL2_CELE_Y97E10AR.6_data
7.63	DISL2_CELE_Y97E10AR.6_data
9.39	DISL2_CELE_Y97E10AR.8_data
9.29	DISL2_CELE_Y97E10AR.8_data
8.91	DISL2_CELE_Y97E10AR.8_data
27.1	DISL2_CELE_Y97E10AR.8_data
9.77	DISL2_CELE_Y97E10AR.8_data
18.3	DISL2_CELE_Y97E10B.1_data
18.33	DISL2_CELE_Y97E10B.1_data
18.18	DISL2_CELE_Y97E10B.1_data
17.0	DISL2_CELE_Y97E10B.1_data
18.21	DISL2_CELE_Y97E10B.1_data
8.7	DISL2_CELE_Y97E10C.1_data
8.01	DISL2_CELE_Y97E10C.1_data
8.04	DISL2_CELE_Y97E10C.1_data
10.07	DISL2_CELE_Y97E10C.1_data
7.34	DISL2_CELE_Y97E10C.1_data
29.8	DISL2_CELE_Y97E10C.2_data
29.05	DISL2_CELE_Y97E10C.2_data
30.28	DISL2_CELE_Y97E10C.2_data
27.72	DISL2_CELE_Y97E10C.2_data
26.33	DISL2_CELE_Y97E10C.2_data
24.27	DISL2_CELE_Y9C12A.1_data
20.77	DISL2_CELE_Y9C12A.1_data
22.14	DISL2_CELE_Y9C12A.1_data
21.93	DISL2_CELE_Y9C12A.1_data
23.37	DISL2_CELE_Y9C12A.1_data
18.29	DISL2_CELE_Y92H12BL.5_data
17.78	DISL2_CELE_Y92H12BL.5_data
27.77	DISL2_CELE_Y92H12BL.5_data
19.34	DISL2_CELE_Y92H12BL.5_data
18.58	DISL2_CELE_Y92H12BL.5_data
16.49	DISL2_CELE_Y9C2UA.1_data
27.45	DISL2_CELE_Y9C2UA.1_data
16.29	DISL2_CELE_Y9C2UA.1_data
23.69	DISL2_CELE_Y9C2UA.1_data
17.01	DISL2_CELE_Y9C2UA.1_data
29.75	DISL2_CELE_Y9C9A.16_data
29.09	DISL2_CELE_Y9C9A.16_data
29.14	DISL2_CELE_Y9C9A.16_data
28.64	DISL2_CELE_Y9C9A.16_data
25.36	DISL2_CELE_Y9C9A.16_data
27.51	DISL2_CELE_Y9C9A.13_data
26.99	DISL2_CELE_Y9C9A.13_data
28.18	DISL2_CELE_Y9C9A.13_data
27.01	DISL2_CELE_Y9C9A.13_data
28.35	DISL2_CELE_Y9C9A.13_data
27.8	DISL2_CELE_Y9C9A.8_data
28.16	DISL2_CELE_Y9C9A.8_data
28.46	DISL2_CELE_Y9C9A.8_data
28.6	DISL2_CELE_Y9C9A.8_data
29.3	DISL2_CELE_Y9C9A.8_data
14.63	DISL2_CELE_Y9C9A.5_data
15.36	DISL2_CELE_Y9C9A.5_data
15.52	DISL2_CELE_Y9C9A.5_data
15.12	DISL2_CELE_Y9C9A.5_data
15.32	DISL2_CELE_Y9C9A.5_data
8.05	DISL2_CELE_ZC116.1_data
9.59	DISL2_CELE_ZC116.1_data
9.13	DISL2_CELE_ZC116.1_data
8.86	DISL2_CELE_ZC116.1_data
8.19	DISL2_CELE_ZC116.1_data
18.15	DISL2_CELE_ZC116.5_data
19.32	DISL2_CELE_ZC116.5_data
18.36	DISL2_CELE_ZC116.5_data
18.22	DISL2_CELE_ZC116.5_data
18.78	DISL2_CELE_ZC116.5_data
17.27	DISL2_CELE_ZC123.1_data
19.91	DISL2_CELE_ZC123.1_data
16.29	DISL2_CELE_ZC123.1_data
17.0	DISL2_CELE_ZC123.1_data
17.13	DISL2_CELE_ZC123.1_data
15.23	DISL2_CELE_ZC13.10_data
15.36	DISL2_CELE_ZC13.10_data
15.2	DISL2_CELE_ZC13.10_data
14.91	DISL2_CELE_ZC13.10_data
14.3	DISL2_CELE_ZC13.10_data
11.3	DISL2_CELE_ZC13.1_data
10.05	DISL2_CELE_ZC13.1_data
10.87	DISL2_CELE_ZC13.1_data
10.07	DISL2_CELE_ZC13.1_data
10.52	DISL2_CELE_ZC13.1_data
26.84	DISL2_CELE_ZC13.2_data
23.74	DISL2_CELE_ZC13.2_data
21.1	DISL2_CELE_ZC13.2_data
23.23	DISL2_CELE_ZC13.2_data
17.27	DISL2_CELE_ZC13.2_data
9.83	DISL2_CELE_ZC132.11_data
9.78	DISL2_CELE_ZC132.11_data
9.81	DISL2_CELE_ZC132.11_data
9.61	DISL2_CELE_ZC132.11_data
9.77	DISL2_CELE_ZC132.11_data
19.78	DISL2_CELE_ZC132.9_data
19.03	DISL2_CELE_ZC132.9_data
19.18	DISL2_CELE_ZC132.9_data
21.89	DISL2_CELE_ZC132.9_data
18.24	DISL2_CELE_ZC132.9_data
23.08	DISL2_CELE_ZC132.3_data
21.98	DISL2_CELE_ZC132.3_data
22.98	DISL2_CELE_ZC132.3_data
22.02	DISL2_CELE_ZC132.3_data
22.12	DISL2_CELE_ZC132.3_data
18.32	DISL2_CELE_ZC15.1_data
27.99	DISL2_CELE_ZC15.1_data
26.7	DISL2_CELE_ZC15.1_data
25.86	DISL2_CELE_ZC15.1_data
23.98	DISL2_CELE_ZC15.1_data
3.06	DISL2_CELE_ZC15.3_data
3.02	DISL2_CELE_ZC15.3_data
2.93	DISL2_CELE_ZC15.3_data
2.96	DISL2_CELE_ZC15.3_data
3.15	DISL2_CELE_ZC15.3_data
24.98	DISL2_CELE_ZC15.10_data
21.58	DISL2_CELE_ZC15.10_data
21.16	DISL2_CELE_ZC15.10_data
21.8	DISL2_CELE_ZC15.10_data
21.2	DISL2_CELE_ZC15.10_data
25.2	DISL2_CELE_ZC15.5_data
22.23	DISL2_CELE_ZC15.5_data
22.84	DISL2_CELE_ZC15.5_data
22.72	DISL2_CELE_ZC15.5_data
22.84	DISL2_CELE_ZC15.5_data
21.38	DISL2_CELE_ZC155.2_data
25.55	DISL2_CELE_ZC155.2_data
23.71	DISL2_CELE_ZC155.2_data
25.5	DISL2_CELE_ZC155.2_data
23.32	DISL2_CELE_ZC155.2_data
19.78	DISL2_CELE_ZC155.4_data
19.84	DISL2_CELE_ZC155.4_data
19.61	DISL2_CELE_ZC155.4_data
19.78	DISL2_CELE_ZC155.4_data
19.41	DISL2_CELE_ZC155.4_data
14.33	DISL2_CELE_ZC190.10_data
15.08	DISL2_CELE_ZC190.10_data
14.38	DISL2_CELE_ZC190.10_data
14.38	DISL2_CELE_ZC190.10_data
14.22	DISL2_CELE_ZC190.10_data
19.81	DISL2_CELE_ZC190.2_data
20.68	DISL2_CELE_ZC190.2_data
22.07	DISL2_CELE_ZC190.2_data
20.08	DISL2_CELE_ZC190.2_data
22.01	DISL2_CELE_ZC190.2_data
5.3	DISL2_CELE_ZC190.4_data
5.82	DISL2_CELE_ZC190.4_data
5.13	DISL2_CELE_ZC190.4_data
5.48	DISL2_CELE_ZC190.4_data
5.43	DISL2_CELE_ZC190.4_data
24.28	DISL2_CELE_ZC190.5_data
24.64	DISL2_CELE_ZC190.5_data
24.48	DISL2_CELE_ZC190.5_data
21.65	DISL2_CELE_ZC190.5_data
24.43	DISL2_CELE_ZC190.5_data
17.51	DISL2_CELE_ZC190.7_data
17.83	DISL2_CELE_ZC190.7_data
18.13	DISL2_CELE_ZC190.7_data
22.23	DISL2_CELE_ZC190.7_data
17.65	DISL2_CELE_ZC190.7_data
16.48	DISL2_CELE_ZC190.6_data
18.32	DISL2_CELE_ZC190.6_data
19.54	DISL2_CELE_ZC190.6_data
17.1	DISL2_CELE_ZC190.6_data
16.82	DISL2_CELE_ZC190.6_data
25.25	DISL2_CELE_ZC196.2_data
24.1	DISL2_CELE_ZC196.2_data
25.93	DISL2_CELE_ZC196.2_data
25.45	DISL2_CELE_ZC196.2_data
25.52	DISL2_CELE_ZC196.2_data
21.66	DISL2_CELE_ZC190.8_data
23.46	DISL2_CELE_ZC190.8_data
25.93	DISL2_CELE_ZC190.8_data
24.05	DISL2_CELE_ZC190.8_data
21.86	DISL2_CELE_ZC190.8_data
20.51	DISL2_CELE_ZC196.3_data
21.61	DISL2_CELE_ZC196.3_data
22.56	DISL2_CELE_ZC196.3_data
20.88	DISL2_CELE_ZC196.3_data
17.87	DISL2_CELE_ZC196.3_data
24.28	DISL2_CELE_ZC196.4_data
27.5	DISL2_CELE_ZC196.4_data
21.24	DISL2_CELE_ZC196.4_data
20.89	DISL2_CELE_ZC196.4_data
23.01	DISL2_CELE_ZC196.4_data
17.88	DISL2_CELE_ZC196.5_data
16.54	DISL2_CELE_ZC196.5_data
16.26	DISL2_CELE_ZC196.5_data
17.9	DISL2_CELE_ZC196.5_data
18.25	DISL2_CELE_ZC196.5_data
8.52	DISL2_CELE_ZC196.8_data
8.39	DISL2_CELE_ZC196.8_data
8.35	DISL2_CELE_ZC196.8_data
8.45	DISL2_CELE_ZC196.8_data
8.31	DISL2_CELE_ZC196.8_data
10.24	DISL2_CELE_ZC196.9_data
10.42	DISL2_CELE_ZC196.9_data
10.34	DISL2_CELE_ZC196.9_data
10.2	DISL2_CELE_ZC196.9_data
10.31	DISL2_CELE_ZC196.9_data
20.89	DISL2_CELE_ZC204.12_data
