pae_min	sample
25.93	PRG1_clec-106_data
19.62	PRG1_clec-108_data
19.66	PRG1_clec-108_data
19.34	PRG1_clec-108_data
19.27	PRG1_clec-108_data
19.48	PRG1_clec-108_data
28.05	PRG1_clec-109_data
26.05	PRG1_clec-109_data
24.44	PRG1_clec-109_data
25.85	PRG1_clec-109_data
24.73	PRG1_clec-109_data
28.73	PRG1_clec-11_data
28.83	PRG1_clec-11_data
24.16	PRG1_clec-11_data
23.04	PRG1_clec-11_data
23.55	PRG1_clec-11_data
22.26	PRG1_clec-110_data
27.19	PRG1_clec-110_data
20.27	PRG1_clec-110_data
21.7	PRG1_clec-110_data
21.84	PRG1_clec-110_data
26.09	PRG1_clec-111_data
29.04	PRG1_clec-111_data
26.21	PRG1_clec-111_data
26.01	PRG1_clec-111_data
26.4	PRG1_clec-111_data
27.82	PRG1_clec-112_data
28.56	PRG1_clec-112_data
27.9	PRG1_clec-112_data
26.69	PRG1_clec-112_data
26.62	PRG1_clec-112_data
16.38	PRG1_clec-115_data
29.86	PRG1_clec-115_data
16.38	PRG1_clec-115_data
16.84	PRG1_clec-115_data
15.95	PRG1_clec-115_data
28.75	PRG1_clec-113_data
29.35	PRG1_clec-113_data
23.82	PRG1_clec-113_data
23.85	PRG1_clec-113_data
21.18	PRG1_clec-113_data
28.05	PRG1_clec-116_data
28.52	PRG1_clec-116_data
28.5	PRG1_clec-116_data
28.58	PRG1_clec-116_data
26.23	PRG1_clec-116_data
29.52	PRG1_clec-114_data
27.99	PRG1_clec-114_data
26.01	PRG1_clec-114_data
27.19	PRG1_clec-114_data
27.13	PRG1_clec-114_data
23.76	PRG1_clec-117_data
29.48	PRG1_clec-117_data
27.82	PRG1_clec-117_data
25.0	PRG1_clec-117_data
28.16	PRG1_clec-117_data
26.59	PRG1_clec-119_data
28.25	PRG1_clec-119_data
27.43	PRG1_clec-119_data
27.48	PRG1_clec-119_data
28.55	PRG1_clec-119_data
27.13	PRG1_clec-118_data
27.1	PRG1_clec-118_data
28.56	PRG1_clec-118_data
27.02	PRG1_clec-118_data
26.18	PRG1_clec-118_data
29.48	PRG1_clec-12_data
29.57	PRG1_clec-12_data
24.56	PRG1_clec-12_data
22.75	PRG1_clec-12_data
22.91	PRG1_clec-12_data
22.93	PRG1_clec-121_data
16.89	PRG1_clec-121_data
21.43	PRG1_clec-121_data
22.25	PRG1_clec-121_data
18.79	PRG1_clec-121_data
19.4	PRG1_clec-122_data
22.36	PRG1_clec-122_data
23.04	PRG1_clec-122_data
27.55	PRG1_clec-122_data
25.79	PRG1_clec-122_data
27.65	PRG1_clec-123_data
27.92	PRG1_clec-123_data
27.21	PRG1_clec-123_data
27.43	PRG1_clec-123_data
27.88	PRG1_clec-123_data
18.61	PRG1_clec-124_data
23.1	PRG1_clec-124_data
19.77	PRG1_clec-124_data
20.66	PRG1_clec-124_data
19.72	PRG1_clec-124_data
14.88	PRG1_clec-125_data
15.01	PRG1_clec-125_data
16.56	PRG1_clec-125_data
16.05	PRG1_clec-125_data
16.77	PRG1_clec-125_data
23.86	PRG1_clec-126_data
28.3	PRG1_clec-126_data
23.03	PRG1_clec-126_data
27.38	PRG1_clec-126_data
22.91	PRG1_clec-126_data
11.02	PRG1_clec-127_data
10.91	PRG1_clec-127_data
10.8	PRG1_clec-127_data
10.38	PRG1_clec-127_data
10.25	PRG1_clec-127_data
27.14	PRG1_clec-128_data
21.91	PRG1_clec-128_data
23.98	PRG1_clec-128_data
24.68	PRG1_clec-128_data
23.86	PRG1_clec-128_data
29.29	PRG1_clec-130_data
28.59	PRG1_clec-130_data
26.79	PRG1_clec-130_data
26.39	PRG1_clec-130_data
26.2	PRG1_clec-130_data
30.15	PRG1_clec-129_data
29.01	PRG1_clec-129_data
26.95	PRG1_clec-129_data
27.81	PRG1_clec-129_data
27.13	PRG1_clec-129_data
26.01	PRG1_clec-133_data
26.22	PRG1_clec-133_data
26.26	PRG1_clec-133_data
24.82	PRG1_clec-133_data
25.43	PRG1_clec-133_data
29.15	PRG1_clec-132_data
28.82	PRG1_clec-132_data
29.07	PRG1_clec-132_data
28.59	PRG1_clec-132_data
27.89	PRG1_clec-132_data
26.51	PRG1_clec-135_data
28.36	PRG1_clec-135_data
24.84	PRG1_clec-135_data
24.73	PRG1_clec-135_data
24.56	PRG1_clec-135_data
24.5	PRG1_clec-134_data
23.51	PRG1_clec-134_data
24.89	PRG1_clec-134_data
25.71	PRG1_clec-134_data
24.07	PRG1_clec-134_data
24.64	PRG1_clec-136_data
27.89	PRG1_clec-136_data
22.91	PRG1_clec-136_data
23.69	PRG1_clec-136_data
22.05	PRG1_clec-136_data
21.76	PRG1_clec-137_data
25.55	PRG1_clec-137_data
20.83	PRG1_clec-137_data
18.4	PRG1_clec-137_data
18.7	PRG1_clec-137_data
27.97	PRG1_clec-138_data
28.65	PRG1_clec-138_data
26.5	PRG1_clec-138_data
27.96	PRG1_clec-138_data
27.67	PRG1_clec-138_data
26.97	PRG1_clec-139_data
28.42	PRG1_clec-139_data
27.33	PRG1_clec-139_data
27.75	PRG1_clec-139_data
28.81	PRG1_clec-139_data
25.36	PRG1_clec-140_data
24.66	PRG1_clec-140_data
25.15	PRG1_clec-140_data
27.98	PRG1_clec-140_data
22.73	PRG1_clec-140_data
22.07	PRG1_clec-141_data
22.04	PRG1_clec-141_data
21.92	PRG1_clec-141_data
24.44	PRG1_clec-141_data
21.99	PRG1_clec-141_data
9.72	PRG1_clec-142_data
9.45	PRG1_clec-142_data
9.39	PRG1_clec-142_data
9.29	PRG1_clec-142_data
9.62	PRG1_clec-142_data
27.68	PRG1_clec-143_data
28.97	PRG1_clec-143_data
28.3	PRG1_clec-143_data
27.83	PRG1_clec-143_data
28.28	PRG1_clec-143_data
24.86	PRG1_clec-144_data
28.17	PRG1_clec-144_data
27.29	PRG1_clec-144_data
25.56	PRG1_clec-144_data
26.39	PRG1_clec-144_data
19.42	PRG1_clec-145_data
15.7	PRG1_clec-145_data
21.82	PRG1_clec-145_data
18.64	PRG1_clec-145_data
21.52	PRG1_clec-145_data
19.5	PRG1_clec-146_data
26.68	PRG1_clec-146_data
22.71	PRG1_clec-146_data
24.23	PRG1_clec-146_data
19.75	PRG1_clec-146_data
20.8	PRG1_clec-147_data
20.25	PRG1_clec-147_data
19.2	PRG1_clec-147_data
19.81	PRG1_clec-147_data
19.21	PRG1_clec-147_data
23.75	PRG1_clec-148_data
22.25	PRG1_clec-148_data
21.01	PRG1_clec-148_data
20.74	PRG1_clec-148_data
22.27	PRG1_clec-148_data
26.98	PRG1_clec-149_data
29.74	PRG1_clec-149_data
27.84	PRG1_clec-149_data
27.53	PRG1_clec-149_data
26.62	PRG1_clec-149_data
29.11	PRG1_clec-15_data
28.19	PRG1_clec-15_data
24.75	PRG1_clec-15_data
24.41	PRG1_clec-15_data
23.55	PRG1_clec-15_data
27.52	PRG1_clec-150_data
23.45	PRG1_clec-150_data
27.13	PRG1_clec-150_data
24.6	PRG1_clec-150_data
24.73	PRG1_clec-150_data
9.13	PRG1_clec-151_data
10.74	PRG1_clec-151_data
9.72	PRG1_clec-151_data
9.75	PRG1_clec-151_data
9.87	PRG1_clec-151_data
27.14	PRG1_clec-153_data
27.42	PRG1_clec-153_data
26.81	PRG1_clec-153_data
27.53	PRG1_clec-153_data
26.87	PRG1_clec-153_data
26.84	PRG1_clec-157_data
25.68	PRG1_clec-157_data
25.98	PRG1_clec-157_data
26.16	PRG1_clec-157_data
26.58	PRG1_clec-157_data
19.64	PRG1_clec-156_data
19.68	PRG1_clec-156_data
20.81	PRG1_clec-156_data
19.41	PRG1_clec-156_data
19.93	PRG1_clec-156_data
25.35	PRG1_clec-160_data
27.26	PRG1_clec-160_data
26.98	PRG1_clec-160_data
27.92	PRG1_clec-160_data
27.71	PRG1_clec-160_data
21.22	PRG1_clec-161_data
21.14	PRG1_clec-161_data
20.6	PRG1_clec-161_data
20.35	PRG1_clec-161_data
23.21	PRG1_clec-161_data
21.25	PRG1_clec-158_data
29.7	PRG1_clec-158_data
28.64	PRG1_clec-158_data
29.18	PRG1_clec-158_data
20.8	PRG1_clec-158_data
23.28	PRG1_clec-162_data
24.22	PRG1_clec-162_data
23.77	PRG1_clec-162_data
23.17	PRG1_clec-162_data
23.13	PRG1_clec-162_data
28.8	PRG1_clec-164_data
28.24	PRG1_clec-164_data
26.16	PRG1_clec-164_data
24.64	PRG1_clec-164_data
24.28	PRG1_clec-164_data
9.87	PRG1_clec-165_data
8.95	PRG1_clec-165_data
9.18	PRG1_clec-165_data
8.87	PRG1_clec-165_data
8.99	PRG1_clec-165_data
27.09	PRG1_clec-163_data
28.78	PRG1_clec-163_data
26.52	PRG1_clec-163_data
25.56	PRG1_clec-163_data
26.7	PRG1_clec-163_data
22.52	PRG1_clec-166_data
22.47	PRG1_clec-166_data
22.87	PRG1_clec-166_data
22.05	PRG1_clec-166_data
22.77	PRG1_clec-166_data
20.26	PRG1_clec-167_data
25.34	PRG1_clec-167_data
18.98	PRG1_clec-167_data
20.47	PRG1_clec-167_data
19.86	PRG1_clec-167_data
24.16	PRG1_clec-169_data
27.87	PRG1_clec-169_data
25.76	PRG1_clec-169_data
25.52	PRG1_clec-169_data
25.83	PRG1_clec-169_data
27.13	PRG1_clec-168_data
29.48	PRG1_clec-168_data
27.93	PRG1_clec-168_data
28.73	PRG1_clec-168_data
26.45	PRG1_clec-168_data
24.92	PRG1_clec-17_data
25.34	PRG1_clec-17_data
26.03	PRG1_clec-17_data
24.42	PRG1_clec-17_data
23.77	PRG1_clec-17_data
27.37	PRG1_clec-170_data
27.51	PRG1_clec-170_data
26.75	PRG1_clec-170_data
27.11	PRG1_clec-170_data
26.22	PRG1_clec-170_data
22.02	PRG1_clec-171_data
28.87	PRG1_clec-171_data
23.41	PRG1_clec-171_data
21.25	PRG1_clec-171_data
28.56	PRG1_clec-171_data
28.46	PRG1_clec-172_data
28.32	PRG1_clec-172_data
28.34	PRG1_clec-172_data
28.14	PRG1_clec-172_data
27.34	PRG1_clec-172_data
28.43	PRG1_clec-174_data
28.52	PRG1_clec-174_data
22.02	PRG1_clec-174_data
22.14	PRG1_clec-174_data
20.64	PRG1_clec-174_data
24.18	PRG1_clec-173_data
17.04	PRG1_clec-173_data
22.94	PRG1_clec-173_data
23.43	PRG1_clec-173_data
23.18	PRG1_clec-173_data
2.7	PRG1_clec-176_data
2.82	PRG1_clec-176_data
2.64	PRG1_clec-176_data
2.76	PRG1_clec-176_data
2.69	PRG1_clec-176_data
28.45	PRG1_clec-175_data
27.67	PRG1_clec-175_data
29.19	PRG1_clec-175_data
28.69	PRG1_clec-175_data
28.18	PRG1_clec-175_data
23.82	PRG1_clec-177_data
29.12	PRG1_clec-177_data
22.68	PRG1_clec-177_data
22.78	PRG1_clec-177_data
23.29	PRG1_clec-177_data
19.38	PRG1_clec-178_data
17.63	PRG1_clec-178_data
17.65	PRG1_clec-178_data
21.26	PRG1_clec-178_data
17.85	PRG1_clec-178_data
26.41	PRG1_clec-179_data
28.4	PRG1_clec-179_data
23.04	PRG1_clec-179_data
24.53	PRG1_clec-179_data
23.37	PRG1_clec-179_data
26.48	PRG1_clec-18_data
26.76	PRG1_clec-18_data
22.34	PRG1_clec-18_data
23.45	PRG1_clec-18_data
27.53	PRG1_clec-18_data
24.3	PRG1_clec-180_data
21.33	PRG1_clec-180_data
24.44	PRG1_clec-180_data
27.01	PRG1_clec-180_data
27.14	PRG1_clec-180_data
25.18	PRG1_clec-181_data
28.03	PRG1_clec-181_data
24.19	PRG1_clec-181_data
25.03	PRG1_clec-181_data
24.64	PRG1_clec-181_data
26.41	PRG1_clec-183_data
26.77	PRG1_clec-183_data
28.81	PRG1_clec-183_data
24.79	PRG1_clec-183_data
25.72	PRG1_clec-183_data
19.6	PRG1_clec-182_data
29.1	PRG1_clec-182_data
28.03	PRG1_clec-182_data
26.42	PRG1_clec-182_data
19.6	PRG1_clec-182_data
24.0	PRG1_clec-184_data
22.91	PRG1_clec-184_data
27.7	PRG1_clec-184_data
27.94	PRG1_clec-184_data
21.74	PRG1_clec-184_data
6.78	PRG1_clec-185_data
6.66	PRG1_clec-185_data
6.83	PRG1_clec-185_data
7.12	PRG1_clec-185_data
6.61	PRG1_clec-185_data
16.64	PRG1_clec-186_data
16.98	PRG1_clec-186_data
16.62	PRG1_clec-186_data
17.05	PRG1_clec-186_data
16.97	PRG1_clec-186_data
26.09	PRG1_clec-187_data
29.21	PRG1_clec-187_data
26.62	PRG1_clec-187_data
24.96	PRG1_clec-187_data
26.88	PRG1_clec-187_data
28.24	PRG1_clec-189_data
27.9	PRG1_clec-189_data
28.04	PRG1_clec-189_data
28.17	PRG1_clec-189_data
27.52	PRG1_clec-189_data
15.4	PRG1_clec-19_data
26.86	PRG1_clec-19_data
16.75	PRG1_clec-19_data
16.96	PRG1_clec-19_data
16.82	PRG1_clec-19_data
21.69	PRG1_clec-191_data
28.6	PRG1_clec-191_data
23.92	PRG1_clec-191_data
27.86	PRG1_clec-191_data
26.51	PRG1_clec-191_data
11.73	PRG1_clec-190_data
12.35	PRG1_clec-190_data
12.24	PRG1_clec-190_data
12.47	PRG1_clec-190_data
11.92	PRG1_clec-190_data
22.85	PRG1_clec-194_data
23.34	PRG1_clec-194_data
25.05	PRG1_clec-194_data
28.63	PRG1_clec-194_data
26.64	PRG1_clec-194_data
29.25	PRG1_clec-193_data
23.55	PRG1_clec-193_data
24.09	PRG1_clec-193_data
24.19	PRG1_clec-193_data
23.67	PRG1_clec-193_data
26.65	PRG1_clec-196_data
22.18	PRG1_clec-196_data
22.21	PRG1_clec-196_data
22.61	PRG1_clec-196_data
22.12	PRG1_clec-196_data
28.56	PRG1_clec-195_data
30.01	PRG1_clec-195_data
18.87	PRG1_clec-195_data
26.4	PRG1_clec-195_data
20.41	PRG1_clec-195_data
18.35	PRG1_clec-197_data
24.64	PRG1_clec-197_data
28.08	PRG1_clec-197_data
24.62	PRG1_clec-197_data
17.69	PRG1_clec-197_data
19.16	PRG1_clec-198_data
26.92	PRG1_clec-198_data
20.54	PRG1_clec-198_data
19.74	PRG1_clec-198_data
25.28	PRG1_clec-198_data
12.81	PRG1_clec-199_data
13.02	PRG1_clec-199_data
13.55	PRG1_clec-199_data
13.32	PRG1_clec-199_data
13.24	PRG1_clec-199_data
18.76	PRG1_clec-20_data
18.66	PRG1_clec-20_data
23.1	PRG1_clec-20_data
19.6	PRG1_clec-20_data
18.99	PRG1_clec-20_data
26.93	PRG1_clec-2_data
27.29	PRG1_clec-2_data
23.94	PRG1_clec-2_data
26.07	PRG1_clec-2_data
25.75	PRG1_clec-2_data
27.24	PRG1_clec-202_data
27.51	PRG1_clec-202_data
27.41	PRG1_clec-202_data
25.99	PRG1_clec-202_data
27.25	PRG1_clec-202_data
17.86	PRG1_clec-203_data
19.57	PRG1_clec-203_data
18.65	PRG1_clec-203_data
26.49	PRG1_clec-203_data
18.12	PRG1_clec-203_data
23.4	PRG1_clec-204_data
21.86	PRG1_clec-204_data
22.63	PRG1_clec-204_data
22.49	PRG1_clec-204_data
23.64	PRG1_clec-204_data
26.16	PRG1_clec-205_data
23.09	PRG1_clec-205_data
22.83	PRG1_clec-205_data
25.46	PRG1_clec-205_data
27.67	PRG1_clec-205_data
18.9	PRG1_clec-206_data
18.81	PRG1_clec-206_data
18.99	PRG1_clec-206_data
18.37	PRG1_clec-206_data
23.34	PRG1_clec-206_data
17.26	PRG1_clec-209_data
20.4	PRG1_clec-209_data
17.2	PRG1_clec-209_data
17.49	PRG1_clec-209_data
17.23	PRG1_clec-209_data
25.79	PRG1_clec-207_data
24.55	PRG1_clec-207_data
24.97	PRG1_clec-207_data
24.66	PRG1_clec-207_data
24.61	PRG1_clec-207_data
29.3	PRG1_clec-208_data
25.31	PRG1_clec-208_data
22.75	PRG1_clec-208_data
23.3	PRG1_clec-208_data
23.52	PRG1_clec-208_data
28.33	PRG1_clec-21_data
29.03	PRG1_clec-21_data
27.25	PRG1_clec-21_data
26.73	PRG1_clec-21_data
27.45	PRG1_clec-21_data
9.65	PRG1_clec-210_data
10.66	PRG1_clec-210_data
8.88	PRG1_clec-210_data
10.11	PRG1_clec-210_data
9.42	PRG1_clec-210_data
28.93	PRG1_clec-213_data
26.0	PRG1_clec-213_data
28.01	PRG1_clec-213_data
27.97	PRG1_clec-213_data
28.41	PRG1_clec-213_data
25.48	PRG1_clec-212_data
23.35	PRG1_clec-212_data
27.22	PRG1_clec-212_data
26.58	PRG1_clec-212_data
28.5	PRG1_clec-212_data
25.79	PRG1_clec-214_data
19.86	PRG1_clec-214_data
24.08	PRG1_clec-214_data
27.52	PRG1_clec-214_data
27.43	PRG1_clec-214_data
29.12	PRG1_clec-215_data
27.05	PRG1_clec-215_data
26.94	PRG1_clec-215_data
25.87	PRG1_clec-215_data
24.66	PRG1_clec-215_data
17.87	PRG1_clec-217_data
22.46	PRG1_clec-217_data
17.46	PRG1_clec-217_data
16.38	PRG1_clec-217_data
17.6	PRG1_clec-217_data
21.62	PRG1_clec-216_data
24.54	PRG1_clec-216_data
23.69	PRG1_clec-216_data
26.2	PRG1_clec-216_data
21.57	PRG1_clec-216_data
26.35	PRG1_clec-219_data
25.54	PRG1_clec-219_data
22.76	PRG1_clec-219_data
26.07	PRG1_clec-219_data
23.17	PRG1_clec-219_data
28.13	PRG1_clec-218_data
29.2	PRG1_clec-218_data
28.18	PRG1_clec-218_data
27.8	PRG1_clec-218_data
28.81	PRG1_clec-218_data
25.4	PRG1_clec-22_data
29.1	PRG1_clec-22_data
25.35	PRG1_clec-22_data
26.76	PRG1_clec-22_data
28.45	PRG1_clec-22_data
22.71	PRG1_clec-221_data
23.76	PRG1_clec-221_data
21.41	PRG1_clec-221_data
27.85	PRG1_clec-221_data
23.16	PRG1_clec-221_data
27.66	PRG1_clec-222_data
26.29	PRG1_clec-222_data
27.04	PRG1_clec-222_data
29.05	PRG1_clec-222_data
28.82	PRG1_clec-222_data
17.96	PRG1_clec-223_data
16.09	PRG1_clec-223_data
18.99	PRG1_clec-223_data
16.08	PRG1_clec-223_data
16.32	PRG1_clec-223_data
21.81	PRG1_clec-224_data
20.77	PRG1_clec-224_data
17.81	PRG1_clec-224_data
17.33	PRG1_clec-224_data
20.01	PRG1_clec-224_data
10.1	PRG1_clec-226_data
8.33	PRG1_clec-226_data
8.77	PRG1_clec-226_data
9.12	PRG1_clec-226_data
9.13	PRG1_clec-226_data
26.89	PRG1_clec-225_data
28.18	PRG1_clec-225_data
28.2	PRG1_clec-225_data
26.83	PRG1_clec-225_data
27.6	PRG1_clec-225_data
26.39	PRG1_clec-228_data
28.3	PRG1_clec-228_data
25.36	PRG1_clec-228_data
27.25	PRG1_clec-228_data
27.51	PRG1_clec-228_data
20.13	PRG1_clec-227_data
18.18	PRG1_clec-227_data
17.66	PRG1_clec-227_data
21.1	PRG1_clec-227_data
17.72	PRG1_clec-227_data
25.82	PRG1_clec-230_data
25.35	PRG1_clec-230_data
25.19	PRG1_clec-230_data
25.57	PRG1_clec-230_data
24.91	PRG1_clec-230_data
27.63	PRG1_clec-229_data
24.26	PRG1_clec-229_data
25.54	PRG1_clec-229_data
25.76	PRG1_clec-229_data
25.5	PRG1_clec-229_data
25.07	PRG1_clec-231_data
23.04	PRG1_clec-231_data
24.68	PRG1_clec-231_data
23.18	PRG1_clec-231_data
24.63	PRG1_clec-231_data
22.93	PRG1_clec-232_data
23.8	PRG1_clec-232_data
23.24	PRG1_clec-232_data
19.6	PRG1_clec-232_data
25.27	PRG1_clec-232_data
23.19	PRG1_clec-233_data
23.32	PRG1_clec-233_data
23.1	PRG1_clec-233_data
23.32	PRG1_clec-233_data
22.83	PRG1_clec-233_data
25.51	PRG1_clec-234_data
25.58	PRG1_clec-234_data
22.99	PRG1_clec-234_data
22.18	PRG1_clec-234_data
26.41	PRG1_clec-234_data
26.66	PRG1_clec-238_data
24.09	PRG1_clec-238_data
22.01	PRG1_clec-238_data
21.3	PRG1_clec-238_data
23.96	PRG1_clec-238_data
29.26	PRG1_clec-239_data
28.12	PRG1_clec-239_data
26.6	PRG1_clec-239_data
28.46	PRG1_clec-239_data
28.03	PRG1_clec-239_data
23.68	PRG1_clec-24_data
24.21	PRG1_clec-24_data
23.41	PRG1_clec-24_data
24.6	PRG1_clec-24_data
23.27	PRG1_clec-24_data
20.54	PRG1_clec-240_data
24.75	PRG1_clec-240_data
22.54	PRG1_clec-240_data
20.97	PRG1_clec-240_data
21.0	PRG1_clec-240_data
22.12	PRG1_clec-241_data
23.11	PRG1_clec-241_data
22.7	PRG1_clec-241_data
22.17	PRG1_clec-241_data
27.79	PRG1_clec-241_data
21.96	PRG1_clec-242_data
22.76	PRG1_clec-242_data
26.42	PRG1_clec-242_data
25.83	PRG1_clec-242_data
24.38	PRG1_clec-242_data
28.57	PRG1_clec-243_data
29.45	PRG1_clec-243_data
25.85	PRG1_clec-243_data
28.74	PRG1_clec-243_data
28.97	PRG1_clec-243_data
21.49	PRG1_clec-245_data
27.0	PRG1_clec-245_data
21.66	PRG1_clec-245_data
21.2	PRG1_clec-245_data
21.25	PRG1_clec-245_data
23.92	PRG1_clec-246_data
23.25	PRG1_clec-246_data
23.58	PRG1_clec-246_data
28.59	PRG1_clec-246_data
23.3	PRG1_clec-246_data
15.36	PRG1_clec-248_data
14.04	PRG1_clec-248_data
14.3	PRG1_clec-248_data
14.87	PRG1_clec-248_data
14.55	PRG1_clec-248_data
19.68	PRG1_clec-247_data
21.62	PRG1_clec-247_data
19.64	PRG1_clec-247_data
23.42	PRG1_clec-247_data
20.52	PRG1_clec-247_data
20.15	PRG1_clec-25_data
22.94	PRG1_clec-25_data
20.66	PRG1_clec-25_data
23.36	PRG1_clec-25_data
23.35	PRG1_clec-25_data
29.85	PRG1_clec-250_data
29.87	PRG1_clec-250_data
28.69	PRG1_clec-250_data
28.53	PRG1_clec-250_data
28.06	PRG1_clec-250_data
27.14	PRG1_clec-251_data
25.44	PRG1_clec-251_data
27.69	PRG1_clec-251_data
27.66	PRG1_clec-251_data
27.64	PRG1_clec-251_data
29.06	PRG1_clec-252_data
22.81	PRG1_clec-252_data
22.62	PRG1_clec-252_data
23.19	PRG1_clec-252_data
20.97	PRG1_clec-252_data
27.43	PRG1_clec-255_data
28.1	PRG1_clec-255_data
29.32	PRG1_clec-255_data
27.07	PRG1_clec-255_data
28.35	PRG1_clec-255_data
20.21	PRG1_clec-254_data
21.67	PRG1_clec-254_data
19.77	PRG1_clec-254_data
19.49	PRG1_clec-254_data
19.66	PRG1_clec-254_data
29.14	PRG1_clec-256_data
28.54	PRG1_clec-256_data
29.22	PRG1_clec-256_data
29.42	PRG1_clec-256_data
29.23	PRG1_clec-256_data
23.31	PRG1_clec-257_data
27.63	PRG1_clec-257_data
24.01	PRG1_clec-257_data
21.36	PRG1_clec-257_data
23.51	PRG1_clec-257_data
7.87	PRG1_clec-258_data
7.47	PRG1_clec-258_data
7.95	PRG1_clec-258_data
8.43	PRG1_clec-258_data
7.9	PRG1_clec-258_data
15.72	PRG1_clec-26_data
15.36	PRG1_clec-26_data
13.85	PRG1_clec-26_data
16.2	PRG1_clec-26_data
15.19	PRG1_clec-26_data
19.57	PRG1_clec-260_data
17.22	PRG1_clec-260_data
17.05	PRG1_clec-260_data
17.08	PRG1_clec-260_data
16.64	PRG1_clec-260_data
25.19	PRG1_clec-261_data
27.7	PRG1_clec-261_data
25.63	PRG1_clec-261_data
26.79	PRG1_clec-261_data
27.83	PRG1_clec-261_data
25.26	PRG1_clec-262_data
28.43	PRG1_clec-262_data
22.65	PRG1_clec-262_data
21.63	PRG1_clec-262_data
24.53	PRG1_clec-262_data
29.24	PRG1_clec-264_data
27.62	PRG1_clec-264_data
20.96	PRG1_clec-264_data
20.63	PRG1_clec-264_data
21.1	PRG1_clec-264_data
27.27	PRG1_clec-263_data
26.58	PRG1_clec-263_data
27.34	PRG1_clec-263_data
27.0	PRG1_clec-263_data
25.98	PRG1_clec-263_data
19.31	PRG1_clec-265_data
27.63	PRG1_clec-265_data
21.07	PRG1_clec-265_data
20.77	PRG1_clec-265_data
19.26	PRG1_clec-265_data
22.52	PRG1_clec-266_data
22.99	PRG1_clec-266_data
28.41	PRG1_clec-266_data
27.31	PRG1_clec-266_data
27.54	PRG1_clec-266_data
22.99	PRG1_clec-27_data
25.48	PRG1_clec-27_data
22.3	PRG1_clec-27_data
21.97	PRG1_clec-27_data
22.49	PRG1_clec-27_data
16.97	PRG1_clec-28_data
22.03	PRG1_clec-28_data
16.29	PRG1_clec-28_data
16.48	PRG1_clec-28_data
17.68	PRG1_clec-28_data
17.44	PRG1_clec-3_data
16.77	PRG1_clec-3_data
18.05	PRG1_clec-3_data
17.56	PRG1_clec-3_data
16.63	PRG1_clec-3_data
27.69	PRG1_clec-29_data
27.98	PRG1_clec-29_data
25.13	PRG1_clec-29_data
27.46	PRG1_clec-29_data
28.15	PRG1_clec-29_data
24.28	PRG1_clec-31_data
28.22	PRG1_clec-31_data
29.03	PRG1_clec-31_data
28.44	PRG1_clec-31_data
26.63	PRG1_clec-31_data
22.64	PRG1_clec-32_data
23.85	PRG1_clec-32_data
25.77	PRG1_clec-32_data
23.25	PRG1_clec-32_data
27.19	PRG1_clec-32_data
23.24	PRG1_clec-34_data
24.2	PRG1_clec-34_data
23.55	PRG1_clec-34_data
22.94	PRG1_clec-34_data
23.46	PRG1_clec-34_data
25.76	PRG1_clec-33_data
25.65	PRG1_clec-33_data
28.15	PRG1_clec-33_data
26.18	PRG1_clec-33_data
26.57	PRG1_clec-33_data
29.17	PRG1_clec-35_data
29.02	PRG1_clec-35_data
25.96	PRG1_clec-35_data
29.16	PRG1_clec-35_data
27.18	PRG1_clec-35_data
29.88	PRG1_clec-36_data
29.1	PRG1_clec-36_data
28.28	PRG1_clec-36_data
28.74	PRG1_clec-36_data
28.54	PRG1_clec-36_data
22.76	PRG1_clec-38_data
25.46	PRG1_clec-38_data
23.45	PRG1_clec-38_data
25.7	PRG1_clec-38_data
23.57	PRG1_clec-38_data
26.64	PRG1_clec-37_data
25.49	PRG1_clec-37_data
25.96	PRG1_clec-37_data
26.27	PRG1_clec-37_data
24.7	PRG1_clec-37_data
28.21	PRG1_clec-4_data
28.12	PRG1_clec-4_data
24.89	PRG1_clec-4_data
23.91	PRG1_clec-4_data
25.12	PRG1_clec-4_data
21.21	PRG1_clec-39_data
27.93	PRG1_clec-39_data
20.24	PRG1_clec-39_data
28.99	PRG1_clec-39_data
21.73	PRG1_clec-39_data
19.66	PRG1_clec-40_data
18.79	PRG1_clec-40_data
19.12	PRG1_clec-40_data
24.26	PRG1_clec-40_data
18.62	PRG1_clec-40_data
24.66	PRG1_clec-41_data
23.27	PRG1_clec-41_data
22.4	PRG1_clec-41_data
21.71	PRG1_clec-41_data
22.85	PRG1_clec-41_data
8.97	PRG1_clec-42_data
8.17	PRG1_clec-42_data
8.19	PRG1_clec-42_data
8.34	PRG1_clec-42_data
8.25	PRG1_clec-42_data
22.41	PRG1_clec-43_data
23.96	PRG1_clec-43_data
23.28	PRG1_clec-43_data
19.4	PRG1_clec-43_data
26.21	PRG1_clec-43_data
27.49	PRG1_clec-45_data
27.45	PRG1_clec-45_data
27.94	PRG1_clec-45_data
29.06	PRG1_clec-45_data
27.4	PRG1_clec-45_data
28.38	PRG1_clec-47_data
29.33	PRG1_clec-47_data
28.47	PRG1_clec-47_data
29.37	PRG1_clec-47_data
28.58	PRG1_clec-47_data
26.23	PRG1_clec-48_data
26.9	PRG1_clec-48_data
25.74	PRG1_clec-48_data
23.31	PRG1_clec-48_data
24.44	PRG1_clec-48_data
17.61	PRG1_clec-49_data
18.03	PRG1_clec-49_data
26.0	PRG1_clec-49_data
